"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-16,18.8099994659424,18.9650001525879,18.7000007629395,18.8299999237061,536000,18.3925,18.6325,18.5125,18.365,18.83
2025-01-17,19.0100002288818,19.1599998474121,18.7199993133545,18.7399997711182,428800,18.49,18.6325,18.5612,18.365,18.74
2025-01-21,18.8999996185303,19.0300006866455,18.7150001525879,18.7299995422363,465900,18.49,18.6325,18.5612,18.395,18.73
2025-01-22,18.7099990844727,18.7740001678467,18.5499992370605,18.75,408900,18.49,18.6325,18.5612,18.62,18.75
2025-01-23,18.6599998474121,19.0499992370605,18.6599998474121,18.9500007629395,535800,18.49,18.49,18.49,18.9,18.95
2025-01-24,18.8799991607666,18.9599990844727,18.7000007629395,18.8400001525879,427800,18.49,18.49,18.49,18.9,18.84
2025-01-27,18.8099994659424,19.0550003051758,18.6000003814697,18.6000003814697,941700,18.705,18.49,18.5975,18.9,18.6
2025-01-28,18.6599998474121,18.8050003051758,18.4099998474121,18.6599998474121,649800,18.785,18.49,18.6375,18.9,18.66
2025-01-29,18.6499996185303,18.9599990844727,18.5100002288818,18.9400005340576,620600,18.785,18.49,18.6375,18.9,18.94
2025-01-30,19.0400009155273,19.2399997711182,18.9549999237061,19.0599994659424,577700,18.825,18.53,18.6775,18.9,19.06
2025-01-31,19.0499992370605,19.1700000762939,18.5100002288818,18.7199993133545,564000,18.825,18.53,18.6775,18.9,18.72
2025-02-03,18.5599994659424,19.0100002288818,18.4099998474121,18.9799995422363,1100700,18.825,18.53,18.6775,18.9,18.98
2025-02-04,19.0400009155273,19.4139995574951,18.7700004577637,19.3500003814697,1050900,18.912,18.617,18.7645,18.9,19.35
2025-02-05,19.4099998474121,19.6800003051758,19.3099994659424,19.4599990844727,747500,19.045,18.75,18.8975,18.9,19.46
2025-02-06,19.6100006103516,19.7689990997314,19.5100002288818,19.6499996185303,407300,19.0895,18.7945,18.942,18.9,19.65
2025-02-07,19.6499996185303,19.7700004577637,19.5,19.5799999237061,481700,19.09,18.795,18.9425,18.9,19.58
2025-02-10,19.7000007629395,19.8880004882812,19.5750007629395,19.8400001525879,541000,19.149,18.854,19.0015,18.9,19.84
2025-02-11,19.7999992370605,19.9599990844727,19.6800003051758,19.9099998474121,520000,19.185,18.89,19.0375,18.9,19.91
2025-02-12,19.5499992370605,19.9400005340576,19.5109996795654,19.8600006103516,859400,19.185,18.89,19.0375,18.89,19.86
2025-02-13,19.9099998474121,20.1700000762939,19.8549995422363,19.9899997711182,582300,19.29,18.995,19.1425,18.995,19.99
2025-02-14,20.1800003051758,20.3449993133545,20.0100002288818,20.1100006103516,706100,19.5575,19.0825,19.32,19.0825,20.11
2025-02-18,20.1200008392334,20.3199996948242,20.0599994659424,20.2999992370605,952700,19.8275,19.0825,19.455,19.0825,20.3
2025-02-19,20.1399993896484,20.1800003051758,19.9400005340576,20.1200008392334,553300,19.9225,19.0825,19.5025,19.0825,20.12
2025-02-20,20.0699996948242,21.7299995422363,19.6700000762939,20.9699993133545,1703500,20.615,19.99,20.3025,19.775,20.97
2025-02-21,21,21,19.3899993896484,19.6000003814697,1308400,20.56,20.07,20.315,19.775,19.6
2025-02-24,19.7999992370605,19.8199996948242,19.1499996185303,19.2800006866455,875900,20.44,20.07,20.255,19.775,19.28
