"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-30,50.2267570495605,51.088436126709,48.1481475830078,49.7203330993652,21901207,50.0038,48.87,49.4369,50.2381,49.7203
2025-01-31,49.2819366455078,51.3681030273438,49.002269744873,49.2290267944336,10873605,50.0038,48.87,49.4369,50.2381,49.229
2025-02-03,48.3975791931152,50.0982627868652,48.0272102355957,48.6923675537109,8414015,50.0038,48.87,49.4369,50.2381,48.6924
2025-02-04,48.246410369873,49.3272857666016,47.8533630371094,48.2312927246094,6841233,49.607,48.87,49.2385,50.2381,48.2313
2025-02-05,48.2312927246094,49.3272857666016,47.9289474487305,48.9191246032715,7064291,49.607,48.87,49.2385,50.2381,48.9191
2025-02-06,49.0627365112305,49.4860153198242,48.4958419799805,48.7377166748047,4065844,49.0476,48.87,48.9588,50.2381,48.7377
2025-02-07,48.9342384338379,49.5464859008789,48.0498886108398,48.722599029541,5050420,49.0476,49.0779,49.0627,50.2381,48.7226
2025-02-10,49.5842781066895,52.4263038635254,49.5011329650879,52.1844291687012,13865305,49.7921,49.263,49.5276,50.2381,52.1844
2025-02-11,52.0030212402344,53.439151763916,51.4512481689453,52.0937271118164,12215656,50.6463,49.8828,50.2645,50.2381,52.0937
2025-02-12,51.564624786377,52.1693115234375,50.1133804321289,50.854118347168,10940549,50.6463,49.8828,50.2645,50.2381,50.8541
2025-02-13,50.9145889282227,51.609977722168,50.3930473327637,51.0657615661621,7400465,50.6463,49.8828,50.2645,50.2381,51.0658
2025-02-14,51.3000755310059,52.0559349060059,50.997730255127,51.6931228637695,7511862,50.6463,49.8828,50.2645,50.2381,51.6931
2025-02-18,53.0687828063965,54.4897956848145,52.8269081115723,54.4444427490234,12388043,51.2094,50.4082,50.8088,50.2381,54.4444
2025-02-19,54.1647758483887,54.618293762207,53.8019638061523,54.0438385009766,6930271,51.3341,50.4989,50.9165,50.2381,54.0438
2025-02-20,54.0438385009766,54.2328033447266,52.8420257568359,53.8851089477539,6119404,51.3341,50.6727,51.0034,50.1323,53.8851
2025-02-21,54.1647758483887,54.1647758483887,51.2244911193848,51.9349975585938,11982940,52.0597,50.6727,51.3662,50.1323,51.935
2025-02-24,52.6100006103516,52.6699981689453,48.2299995422363,49.0200004577637,18354400,51.4241,50.6727,51.0484,49.6977,49.02
2025-02-25,48.7099990844727,51.1300010681152,48.7099990844727,49.0699996948242,11679700,51.4241,50.6727,51.0484,49.5389,49.07
2025-02-26,49.7700004577637,50.7099990844727,48.7700004577637,50.1599998474121,8546700,51.4241,50.6727,51.0484,49.5389,50.16
2025-02-27,50.4900016784668,51.4799995422363,48.1100006103516,48.2000007629395,9392100,51.3641,50.6727,51.0184,49.5389,48.2
