"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-30,28.7399997711182,29.0599994659424,28.4200000762939,28.7900009155273,1347900,28.755,28.135,28.445,28.05,28.79
2025-01-31,28.7999992370605,28.8700008392334,28.1399993896484,28.2900009155273,1451500,28.755,28.135,28.445,28.05,28.29
2025-02-03,27.7800006866455,29.0249996185303,27.5149993896484,28.8600006103516,1395200,28.6925,28.135,28.4138,28.05,28.86
2025-02-04,28.7399997711182,28.9099998474121,28.3700008392334,28.6200008392334,969000,28.6925,28.135,28.4138,28.195,28.62
2025-02-05,28.8600006103516,29.5400009155273,28.8050003051758,29.3400001525879,1262000,28.6925,28.135,28.4138,28.195,29.34
2025-02-06,29.4200000762939,29.7900009155273,28.9500007629395,29.3999996185303,2087900,28.6925,28.135,28.4138,28.195,29.4
2025-02-07,29.3700008392334,29.5499992370605,29.0699996948242,29.2999992370605,1043400,28.6925,28.135,28.4138,28.195,29.3
2025-02-10,29.2000007629395,29.2900009155273,28.4099998474121,28.5,1704500,28.6575,28.135,28.3962,28.195,28.5
2025-02-11,28.4300003051758,28.6700000762939,27.25,27.6200008392334,2029400,28.52,28.135,28.3275,28.195,27.62
2025-02-12,27.1700000762939,27.8500003814697,26.6110000610352,27.4599990844727,1348800,28.2005,28.135,28.1678,28.195,27.46
2025-02-13,27.4400005340576,28.5699996948242,27.25,28.4099998474121,1943700,28.2005,28.135,28.1678,28.195,28.41
2025-02-14,28.3099994659424,28.5599994659424,28.0100002288818,28.1399993896484,1000200,28.2005,28.135,28.1678,28.195,28.14
2025-02-18,27.9699993133545,28.3099994659424,27.8299999237061,28.0300006866455,1033900,28.2005,28.135,28.1678,28.135,28.03
2025-02-19,27.8099994659424,28.2800006866455,27.5340003967285,27.6499996185303,1115200,28.2005,28.135,28.1678,28.135,27.65
2025-02-20,27.5100002288818,27.9099998474121,27.1700000762939,27.8700008392334,1389800,28.0805,28.2405,28.1605,28.135,27.87
2025-02-21,27.9500007629395,28.0049991607666,27.0799999237061,27.3099994659424,1507500,27.9505,28.2405,28.0955,28.135,27.31
2025-02-24,27.3799991607666,27.9699993133545,27.2099990844727,27.75,1178500,27.6405,28.2405,27.9405,28.135,27.75
2025-02-25,27.7900009155273,28.9300003051758,27.6800003051758,28.8700008392334,1413000,27.7705,28.2405,28.0055,28.135,28.87
2025-02-26,28.9500007629395,29.7600002288818,28.8150005340576,29.7199993133545,2326300,28.42,28.2405,28.3303,28.135,29.72
2025-02-27,29.6700000762939,30.3349990844727,29.6000003814697,30.1800003051758,3015500,28.7075,28.473,28.5902,28.3675,30.18
2025-02-28,28.8400001525879,30.1399993896484,28.1900005340576,29.7900009155273,5584100,28.7075,28.473,28.5902,28.3675,29.79
2025-03-03,29.4899997711182,30.9650001525879,29.3999996185303,30.4400005340576,3049600,29.0225,28.788,28.9053,28.6825,30.44
