"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-05-21,188.470001220703,197.630004882812,188.470001220703,193.130004882812,501600,182.945,161.85,172.3975,149.325,193.13
2025-05-22,191.460006713867,199,184.350006103516,196.970001220703,415600,184.395,162.535,173.465,151.35,196.97
2025-05-23,193.410003662109,205.570007324219,193.259994506836,203.259994506836,369100,188.58,165.82,177.2,157.9,203.26
2025-05-27,206.080001831055,211.059997558594,202.860000610352,210.520004272461,469300,194.015,168.565,181.29,160.645,210.52
2025-05-28,209.589996337891,214.75,206.5,209.690002441406,456100,195.86,172.55,184.205,162.955,209.69
2025-05-29,211.800003051758,212.509994506836,205,207.009994506836,413200,197.69,177.365,187.5275,162.955,207.01
2025-05-30,205,211.759994506836,201.320007324219,210.300003051758,466900,199.055,178,188.5275,162.955,210.3
2025-06-02,209.130004882812,211.259994506836,202,209.960006713867,410200,199.55,178.86,189.205,162.955,209.96
2025-06-03,211,219,209.190002441406,218.720001220703,492400,201.675,180.985,191.33,165.08,218.72
2025-06-04,218.270004272461,219.990005493164,215,217.800003051758,544400,202.17,181.48,191.825,165.575,217.8
2025-06-05,229.830001831055,243.520004272461,220.770004272461,235.25,1031000,218.39,193.245,205.8175,177.34,235.25
2025-06-06,238.229995727539,246.600006103516,233.270004272461,243.110000610352,583300,223.96,201.125,212.5425,178.88,243.11
2025-06-09,243.479995727539,245.910003662109,216.210006713867,217.970001220703,1040800,223.96,202.24,213.1,178.88,217.97
2025-06-10,217.850006103516,218.5,203.490005493164,209.449996948242,778000,223.96,202.24,213.1,178.88,209.45
2025-06-11,212.600006103516,224.360000610352,207.270004272461,224.309997558594,714300,223.96,204.35,214.155,178.88,224.31
2025-06-12,221.729995727539,225.029998779297,218,222.119995117188,406500,224.3,205.3,214.8,178.88,222.12
2025-06-13,218.059997558594,219,210.080001831055,218.169998168945,381600,225.045,206.3,215.6725,178.88,218.17
2025-06-16,223.070007324219,228.75,217.910003662109,218.589996337891,459200,225.045,207.43,216.2375,178.88,218.59
2025-06-17,217.179992675781,219.070007324219,209.110000610352,212.820007324219,394200,225.045,208.195,216.62,178.88,212.82
2025-06-18,213,214,206.039993286133,206.220001220703,384200,225.045,209.095,217.07,178.88,206.22
2025-06-20,206.25,206.979995727539,193.820007324219,203.360000610352,877500,219.865,211.785,215.825,180.215,203.36
2025-06-23,203,209.339996337891,200,208.550003051758,323000,211.285,211.785,211.535,185.46,208.55
2025-06-24,212.949996948242,215.710006713867,209.539993286133,214.630004882812,403100,211.285,213.615,212.45,186.335,214.63
2025-06-25,217,217.789993286133,207.110000610352,209.050003051758,299300,211.285,214.98,213.1325,186.335,209.05
2025-06-26,212.25,216.350006103516,207.509994506836,215.679992675781,388100,211.285,215.475,213.38,186.335,215.68
2025-06-27,215.259994506836,222.660003662109,211.660003662109,219.740005493164,628500,211.285,215.475,213.38,186.335,219.74
2025-06-30,221.630004882812,223.5,214.529998779297,220.479995727539,453300,208.66,215.475,212.0675,186.335,220.48
2025-07-01,216.139999389648,217.479995727539,200,203.779998779297,542500,208.66,219.93,214.295,186.335,203.78
2025-07-02,201.460006713867,206.789993286133,200.660003662109,206.149993896484,361900,208.66,220.21,214.435,186.335,206.15
2025-07-03,206.559997558594,213.610000610352,206.559997558594,211.089996337891,192300,211.75,220.21,215.98,186.335,211.09
2025-07-07,210,214,207.800003051758,209.5,266300,211.75,220.21,215.98,188.475,209.5
2025-07-08,209.619995117188,209.75,199.199996948242,202.529998779297,302800,211.35,220.21,215.78,193.29,202.53
2025-07-09,206.149993896484,208.270004272461,201.119995117188,206.630004882812,264600,211.35,220.21,215.78,193.925,206.63
2025-07-10,207.169998168945,209.679992675781,198.100006103516,208.460006713867,321600,210.8,220.21,215.505,194.785,208.46
2025-07-11,208,217.759994506836,207.460006713867,212.25,461500,210.8,220.21,215.505,194.785,212.25
2025-07-14,212.190002441406,221.690002441406,212.139999389648,220.729995727539,430500,209.895,220.21,215.0525,194.785,220.73
2025-07-15,222.190002441406,226.699996948242,217.729995727539,222.199996948242,503200,212.4,220.21,216.305,194.785,222.2
2025-07-16,226.639999389648,228.039993286133,213.059997558594,213.25,501100,213.07,219.865,216.4675,201.125,213.25
2025-07-17,212.789993286133,214.179992675781,201.110000610352,203.839996337891,724600,213.07,211.285,212.1775,202.24,203.84
2025-07-18,204.509994506836,213.110000610352,204.509994506836,206.630004882812,592900,213.07,211.285,212.1775,202.24,206.63
2025-07-21,206.630004882812,211.610000610352,203,207.070007324219,387200,213.07,211.285,212.1775,204.35,207.07
2025-07-22,205,208.240005493164,196.899993896484,205.660003662109,386300,212.47,211.285,211.8775,205.3,205.66
2025-07-23,207.759994506836,221.610000610352,206.300003051758,216.199996948242,538700,212.47,211.285,211.8775,206.3,216.2
2025-07-24,217.399993896484,225.520004272461,215.479995727539,224.369995117188,329800,212.47,210.93,211.7,207.43,224.37
2025-07-25,228.25,239.889999389648,226.610000610352,235.910003662109,528400,218.395,216.855,217.625,208.195,235.91
2025-07-28,238,239.029998779297,230.089996337891,236.889999389648,444100,218.395,216.855,217.625,209.095,236.89
2025-07-29,241.5,246.440002441406,233.520004272461,238.149993896484,599500,221.67,221.67,221.67,211.785,238.15
2025-07-30,240,243.339996337891,232.929992675781,240.5,446200,221.67,221.67,221.67,211.785,240.5
2025-07-31,242.770004272461,253.789993286133,240.100006103516,244.979995727539,599000,225.345,225.345,225.345,217.21,244.98
2025-08-01,236.5,236.5,215.690002441406,225.270004272461,869100,225.345,225.345,225.345,218.575,225.27
2025-08-04,231.809997558594,233.960006713867,218.080001831055,223.410003662109,501500,230.045,225.345,227.695,219.07,223.41
2025-08-05,224,233.300003051758,223.509994506836,233.130004882812,347700,234.635,225.345,229.99,219.07,233.13
2025-08-06,229.559997558594,231.600006103516,220.25,229.899993896484,311200,234.74,225.345,230.0425,219.07,229.9
2025-08-07,231.910003662109,238.880004882812,229.119995117188,235,308400,234.74,225.345,230.0425,223.525,235
2025-08-08,237,240.919998168945,234.039993286133,239.020004272461,237900,234.74,225.345,230.0425,223.805,239.02
2025-08-11,237.089996337891,237.089996337891,224.25,228.080001831055,289200,234.74,225.345,230.0425,223.805,228.08
2025-08-12,232.160003662109,239.75,228.929992675781,239.050003051758,242000,234.74,225.345,230.0425,223.805,239.05
2025-08-13,240.229995727539,244.119995117188,220.509994506836,229.520004272461,382800,229.905,225.345,227.625,223.805,229.52
2025-08-14,229,230.919998168945,223.139999389648,224.539993286133,166600,231.1,225.345,228.2225,223.805,224.54
2025-08-15,225.240005493164,225.240005493164,215.880004882812,223.990005493164,320100,230,225.345,227.6725,223.805,223.99
2025-08-18,221,225.880004882812,220,225.320007324219,141700,230,225.345,227.6725,223.805,225.32
2025-08-19,223.289993286133,224.080001831055,211.449996948242,213.759994506836,245300,227.785,225.345,226.565,223.805,213.76
2025-08-20,212.350006103516,215.949996948242,203.550003051758,215.889999389648,294500,223.835,225.345,224.59,223.805,215.89
2025-08-21,216.190002441406,219.220001220703,215.179992675781,218.289993286133,142800,223.835,225.345,224.59,223.805,218.29
