"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-30,84.5,85.7200012207031,82.6699981689453,82.870002746582,102400,82.265,80.56,81.4125,81.805,82.87
2025-01-31,83.5500030517578,85.8899993896484,80.8499984741211,81.0999984741211,101600,82.35,80.645,81.4975,81.805,81.1
2025-02-03,78.9899978637695,79.8899993896484,77.1999969482422,78.1800003051758,91500,81.545,80.645,81.095,81.805,78.18
2025-02-04,79,80.9300003051758,76.9000015258789,80.25,87000,81.395,80.645,81.02,81.805,80.25
2025-02-05,80.5999984741211,81.6600036621094,79.4700012207031,80.1500015258789,81200,81.395,80.645,81.02,81.805,80.15
2025-02-06,80.1999969482422,81.5199966430664,80.1999969482422,81.1600036621094,70400,81.395,80.645,81.02,82.96,81.16
2025-02-07,81.0800018310547,81.8600006103516,79.75,80.870002746582,70900,81.395,80.645,81.02,83.73,80.87
2025-02-10,81.7200012207031,83.1699981689453,81.4499969482422,82.3199996948242,61400,81.395,80.645,81.02,84.005,82.32
2025-02-11,81.3000030517578,82.3399963378906,80.9199981689453,81.3399963378906,48000,81.395,80.645,81.02,84.005,81.34
2025-02-12,80.5,81.6900024414062,80.5,81.0100021362305,78900,81.395,80.645,81.02,84.005,81.01
2025-02-13,81.3000030517578,82.9899978637695,80.2699966430664,82.9300003051758,85900,80.035,80.645,80.34,84.005,82.93
2025-02-14,83.0500030517578,83.8499984741211,81.8099975585938,82.3199996948242,66100,80.375,80.645,80.51,84.005,82.32
2025-02-18,82.5999984741211,82.8099975585938,81.5599975585938,82.1100006103516,136500,81.66,80.645,81.1525,84.005,82.11
2025-02-19,86.1900024414062,88.6500015258789,80.2900009155273,81.5299987792969,212200,84.2,82.025,83.1125,84.005,81.53
2025-02-20,82.7099990844727,84.8499984741211,81.0400009155273,84.5100021362305,124700,84.2,82.63,83.415,84.005,84.51
2025-02-21,85.3199996948242,90,84.3300018310547,86.0699996948242,126400,85.135,83.45,84.2925,84.005,86.07
2025-02-24,86.129997253418,87.7799987792969,84.6699981689453,84.6800003051758,87000,85.135,83.45,84.2925,84.005,84.68
2025-02-25,84.9199981689453,84.9199981689453,82.4700012207031,82.9899978637695,89100,85.135,83.45,84.2925,84.005,82.99
2025-02-26,83.1900024414062,85.0999984741211,82.5199966430664,83.3399963378906,58600,85.135,83.45,84.2925,84.005,83.34
2025-02-27,83.1800003051758,83.6999969482422,82,82.1100006103516,70800,85.145,83.45,84.2975,84.005,82.11
2025-02-28,82.3000030517578,84.0599975585938,82,83.9100036621094,90000,85.145,83.45,84.2975,84.005,83.91
2025-03-03,84.2099990844727,84.5100021362305,81.8399963378906,82.4400024414062,150800,85.145,83.45,84.2975,84.005,82.44
2025-03-04,81.3099975585938,82.9000015258789,78.6600036621094,80.379997253418,144000,84.33,83.45,83.89,84.005,80.38
2025-03-05,80.2600021362305,81.2099990844727,79.620002746582,80,91800,84.33,83.45,83.89,84.005,80
2025-03-06,79.3099975585938,82.2600021362305,77.870002746582,79.2600021362305,98300,82.825,83.45,83.1375,84.005,79.26
2025-03-07,79.120002746582,80.8199996948242,77.9800033569336,80.8000030517578,83200,81.485,83.45,82.4675,82.7,80.8
2025-03-10,79.879997253418,79.9100036621094,77.8199996948242,78.6999969482422,104900,81.46,83.45,82.455,82.7,78.7
2025-03-11,79.3399963378906,80.1100006103516,75.7200012207031,77.0899963378906,82900,80.115,82.86,81.4875,82.7,77.09
