"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-16,498.570007324219,508.709991455078,495.010009765625,505.149993896484,425300,468.65,464.355,466.5025,446.395,505.15
2025-01-17,508.440002441406,510.540008544922,499.760009765625,503.779998779297,332600,469.565,465.27,467.4175,449.38,503.78
2025-01-21,515,529.239990234375,505.390014648438,529.219970703125,441700,478.915,474.62,476.7675,458.67,529.22
2025-01-22,541.030029296875,553.090026855469,541.030029296875,550.27001953125,590100,490.84,486.545,488.6925,472.155,550.27
2025-01-23,543.390014648438,549.960021972656,532.630004882812,547.309997558594,402200,490.84,486.545,488.6925,486.545,547.31
2025-01-24,550.380004882812,551.580017089844,536.400024414062,544.159973144531,448100,490.84,486.545,488.6925,486.545,544.16
2025-01-27,484.029998779297,484.119995117188,402.910003662109,404.239990234375,1446000,478,478,478,478,404.24
2025-01-28,416.459991455078,423.950012207031,404.510009765625,416.179992675781,1022000,478,478,478,478,416.18
2025-01-29,428.880004882812,435.290008544922,417,426.399993896484,520400,478,478,478,478,426.4
2025-01-30,435.700012207031,440.579986572266,428.179992675781,433.859985351562,470500,478,478,478,478,433.86
2025-01-31,436.970001220703,449.809997558594,424.790008544922,436.75,397700,478,478,478,478,436.75
2025-02-03,416.070007324219,435.450012207031,413.019989013672,427.049987792969,335200,478,478,478,478,427.05
2025-02-04,430.029998779297,434.950012207031,421.839996337891,425.059997558594,288900,477.245,478,477.6225,478,425.06
2025-02-05,426.820007324219,448.470001220703,425.700012207031,445.290008544922,388500,477.245,478,477.6225,478,445.29
2025-02-06,452.660003662109,470.220001220703,450.130004882812,469.75,408700,443.515,478,460.7575,478,469.75
2025-02-07,473.179992675781,476.890014648438,459.890014648438,460.059997558594,407500,440.7,478,459.35,478,460.06
2025-02-10,461.899993896484,468.350006103516,457.549987792969,464.920013427734,250500,444.955,478,461.4775,478,464.92
2025-02-11,460,460,429.279998779297,434.630004882812,562400,444.955,478,461.4775,478,434.63
2025-02-12,412.059997558594,418.299987792969,397.630004882812,398.320007324219,1079900,437.26,475.36,456.31,475.36,398.32
2025-02-13,403.700012207031,407.029998779297,383.529998779297,395.049987792969,858000,430.21,468.31,449.26,468.31,395.05
2025-02-14,395.600006103516,397.089996337891,384.420013427734,391.220001220703,368500,430.21,468.31,449.26,468.31,391.22
2025-02-18,392,397.769989013672,380.059997558594,394.589996337891,777700,428.475,466.575,447.525,466.575,394.59
2025-02-19,390.109985351562,396.440002441406,387.369995117188,395.859985351562,432400,428.475,466.575,447.525,466.575,395.86
2025-02-20,395,399.390014648438,379.75,382.130004882812,652300,428.32,466.42,447.37,466.42,382.13
2025-02-21,411.559997558594,412.779998779297,358.230010986328,364,1088300,413.29,455.66,434.475,455.66,364
2025-02-24,373.739990234375,379.209991455078,353.429992675781,358.540008544922,1094000,406.715,453.26,429.9875,453.26,358.54
2025-02-25,356.679992675781,375.769989013672,350.480010986328,367.589996337891,889300,384.39,451.785,418.0875,451.785,367.59
2025-02-26,384.279998779297,396.470001220703,374.730010986328,374.799987792969,662500,381.63,451.785,416.7075,451.785,374.8
2025-02-27,378.339996337891,380.829986572266,356.399993896484,356.630004882812,663700,381.63,451.785,416.7075,451.785,356.63
2025-02-28,354.369995117188,363.390014648438,350.380004882812,363.329986572266,728300,381.58,450.98,416.28,451.735,363.33
2025-03-03,364.600006103516,367.920013427734,342.890014648438,345.579986572266,711900,377.835,447.235,412.535,447.99,345.58
2025-03-04,332,352.640014648438,322.420013427734,339.170013427734,873000,367.6,403.27,385.435,437.755,339.17
2025-03-05,342.540008544922,353.829986572266,338.480010986328,348.679992675781,578800,367.6,399.655,383.6275,437.755,348.68
2025-03-06,337.459991455078,342.320007324219,321.700012207031,328.100006103516,717300,359.085,399.295,379.19,437.395,328.1
2025-03-07,330.230010986328,332.970001220703,312.420013427734,324.239990234375,696600,354.445,394.655,374.55,432.755,324.24
2025-03-10,311.799987792969,319.25,305.970001220703,313.260009765625,671500,351.22,391.43,371.325,429.53,313.26
2025-03-11,313.380004882812,334.649993896484,309.010009765625,324.579986572266,688700,343.4,391.43,367.415,429.53,324.58
2025-03-12,339.649993896484,343.600006103516,330.859985351562,335.920013427734,475600,336.945,391.43,364.1875,429.53,335.92
2025-03-13,334.920013427734,340.359985351562,323.920013427734,327.25,381000,336.945,391.43,364.1875,429.53,327.25
2025-03-14,335.649993896484,345.049987792969,335,341.130004882812,395400,329.9,391.43,360.665,429.53,341.13
2025-03-17,339,354.239990234375,339,346.350006103516,340300,330.105,391.43,360.7675,429.53,346.35
2025-03-18,342.200012207031,343.559997558594,335.040008544922,339.299987792969,481900,330.105,387.16,358.6325,429.53,339.3
2025-03-19,342.649993896484,364.640014648438,339.510009765625,357.529998779297,592700,335.305,382.985,359.145,429.53,357.53
2025-03-20,354.739990234375,366.209991455078,350.540008544922,356.790008544922,395000,336.09,362.135,349.1125,429.53,356.79
2025-03-21,350.570007324219,356.329986572266,346.209991455078,352.149993896484,714100,337.61,359.375,348.4925,429.53,352.15
2025-03-24,366.559997558594,380.369995117188,363.450012207031,379.239990234375,459000,352.145,359.375,355.76,429.53,379.24
2025-03-25,377.859985351562,381.529998779297,365.179992675781,373.059997558594,370600,352.725,359.375,356.05,429.53,373.06
