"date","open","high","low","close","volume","tenkan_sen","kijun_sen","senkou_span_a","senkou_span_b","chikou_span"
2025-01-30,7.6399998664856,7.94000005722046,7.61999988555908,7.88000011444092,143600,7.725,7.355,7.54,8.245,7.88
2025-01-31,7.86999988555908,8,7.65000009536743,7.69999980926514,193000,7.725,7.355,7.54,8.245,7.7
2025-02-03,7.42999982833862,7.69000005722046,7.10099983215332,7.57000017166138,161200,7.6255,7.355,7.4902,8.245,7.57
2025-02-04,7.59000015258789,7.94000005722046,7.57999992370605,7.73999977111816,136500,7.5905,7.355,7.4727,8.245,7.74
2025-02-05,7.76000022888184,8,7.55000019073486,7.78000020980835,221300,7.5905,7.355,7.4727,8.245,7.78
2025-02-06,7.78999996185303,8,7.3600001335144,7.5,420100,7.5505,7.355,7.4527,8.245,7.5
2025-02-07,7.5,7.55000019073486,7.1399998664856,7.15999984741211,457400,7.5505,7.355,7.4527,8.245,7.16
2025-02-10,7.15999984741211,7.55999994277954,7.07999992370605,7.53999996185303,239300,7.54,7.355,7.4475,8.245,7.54
2025-02-11,7.44000005722046,7.61999988555908,7.35500001907349,7.53000020980835,232900,7.54,7.355,7.4475,8.245,7.53
2025-02-12,7.40000009536743,7.6100001335144,7.26000022888184,7.26000022888184,176900,7.54,7.355,7.4475,8.245,7.26
2025-02-13,7.34999990463257,7.44999980926514,7.09999990463257,7.42000007629395,268000,7.54,7.355,7.4475,8.245,7.42
2025-02-14,7.42999982833862,7.44999980926514,7.17000007629395,7.26999998092651,177600,7.54,7.355,7.4475,8.245,7.27
2025-02-18,7.26999998092651,7.26999998092651,7.00500011444092,7.05000019073486,219700,7.5025,7.355,7.4288,8.245,7.05
2025-02-19,6.98000001907349,7.07000017166138,6.82299995422363,7,229800,7.4115,7.405,7.4082,8.245,7
2025-02-20,7,7.04099988937378,6.90999984741211,6.92000007629395,216100,7.2215,7.485,7.3532,8.245,6.92
2025-02-21,7.03000020980835,7.04500007629395,6.24499988555908,6.28999996185303,586200,6.9325,7.2225,7.0775,8.1125,6.29
2025-02-24,6.28999996185303,6.40000009536743,5.80999994277954,5.92999982833862,688100,6.715,7.005,6.86,7.89,5.93
2025-02-25,5.94000005722046,6.23999977111816,5.8600001335144,6.19000005722046,463500,6.71,7.005,6.8575,7.89,6.19
2025-02-26,6.19999980926514,6.43499994277954,6.17999982833862,6.40999984741211,222200,6.63,7.005,6.8175,7.89,6.41
2025-02-27,6.42000007629395,6.44999980926514,5.93800020217896,5.96000003814697,273500,6.63,6.98,6.805,7.89,5.96
2025-02-28,5.98000001907349,6.11499977111816,5.90000009536743,6.11499977111816,156100,6.54,6.945,6.7425,7.89,6.115
2025-03-03,6.19999980926514,6.28700017929077,5.94999980926514,6,175100,6.44,6.945,6.6925,7.82,6
2025-03-04,5.90000009536743,6.01999998092651,5.84999990463257,5.8899998664856,229700,6.4275,6.905,6.6662,7.82,5.89
2025-03-05,5.88000011444092,5.94000005722046,5.59000015258789,5.82000017166138,247700,6.3175,6.795,6.5563,7.302,5.82
2025-03-06,5.71999979019165,5.84999990463257,5.5,5.65999984741211,339700,5.975,6.75,6.3625,6.875,5.66
2025-03-07,5.67000007629395,5.96500015258789,5.63000011444092,5.92000007629395,265500,5.975,6.75,6.3625,6.85,5.92
2025-03-10,5.8600001335144,5.95499992370605,5.6399998664856,5.65999984741211,254700,5.975,6.75,6.3625,6.85,5.66
2025-03-11,5.67999982833862,6.11999988555908,5.63000011444092,6.07000017166138,338500,5.975,6.75,6.3625,6.85,6.07
2025-03-12,6.17999982833862,6.28000020980835,6.01999998092651,6.19999980926514,357600,5.8935,6.75,6.3218,6.85,6.2
2025-03-13,6.19999980926514,6.48000001907349,6.09999990463257,6.36999988555908,342500,5.99,6.75,6.37,6.85,6.37
2025-03-14,6.42999982833862,6.53000020980835,6.15999984741211,6.28999996185303,554800,6.015,6.75,6.3825,6.85,6.29
2025-03-17,6.28000020980835,6.46999979019165,6.28000020980835,6.44000005722046,110600,6.015,6.56,6.2875,6.85,6.44
2025-03-18,6.3899998664856,6.3899998664856,6.05999994277954,6.1100001335144,206600,6.015,6.56,6.2875,6.85,6.11
2025-03-19,6.13000011444092,6.26999998092651,6.05000019073486,6.26000022888184,143200,6.08,6.56,6.32,6.85,6.26
2025-03-20,6.19999980926514,6.42000007629395,6.13000011444092,6.3899998664856,232700,6.08,6.555,6.3175,6.85,6.39
2025-03-21,6.3600001335144,6.48999977111816,6.34999990463257,6.40999984741211,347500,6.08,6.475,6.2775,6.85,6.41
2025-03-24,6.53999996185303,6.75,6.4850001335144,6.6100001335144,319200,6.385,6.475,6.43,6.85,6.61
2025-03-25,6.6100001335144,6.80499982833862,6.53000020980835,6.67000007629395,417400,6.4275,6.385,6.4062,6.85,6.67
2025-03-26,6.65999984741211,6.65999984741211,6.32299995422363,6.3899998664856,176900,6.4275,6.285,6.3563,6.85,6.39
2025-03-27,6.42000007629395,6.69000005722046,6.40899991989136,6.61999988555908,135300,6.4275,6.2725,6.35,6.85,6.62
2025-03-28,6.61999988555908,6.69999980926514,6.21999979019165,6.34000015258789,172600,6.4275,6.2725,6.35,6.85,6.34
2025-03-31,6.26000022888184,6.57000017166138,6.17000007629395,6.51000022888184,312000,6.4275,6.1525,6.29,6.85,6.51
2025-04-01,6.48000001907349,6.59000015258789,6.30000019073486,6.34000015258789,252000,6.4675,6.1525,6.31,6.85,6.34
2025-04-02,6.25,6.51000022888184,6.19000005722046,6.48000001907349,129400,6.4875,6.1525,6.32,6.85,6.48
2025-04-03,6.17000007629395,6.44000005722046,6.1269998550415,6.3899998664856,249000,6.466,6.1525,6.3092,6.85,6.39
2025-04-04,6.1100001335144,6.98000001907349,6.1100001335144,6.80999994277954,601400,6.545,6.24,6.3925,6.825,6.81
2025-04-07,6.51999998092651,7.32999992370605,6.34000015258789,7.03999996185303,539500,6.72,6.415,6.5675,6.79,7.04
2025-04-08,7.28999996185303,7.40000009536743,6.75,6.90000009536743,554100,6.755,6.45,6.6025,6.79,6.9
2025-04-09,7,7.53000020980835,6.17000007629395,6.88000011444092,962700,6.82,6.515,6.6675,6.75,6.88
2025-04-10,6.82999992370605,7.03999996185303,6.46999979019165,6.57999992370605,398700,6.82,6.515,6.6675,6.75,6.58
2025-04-11,6.55999994277954,6.64900016784668,6.43200016021729,6.51000022888184,305200,6.82,6.58,6.7,6.75,6.51
2025-04-14,6.59000015258789,6.59000015258789,6.28999996185303,6.42999982833862,286200,6.82,6.58,6.7,6.75,6.43
2025-04-15,6.42999982833862,6.48299980163574,6.28499984741211,6.36999988555908,208800,6.82,6.58,6.7,6.75,6.37
2025-04-16,6.32000017166138,6.48999977111816,6.2649998664856,6.30999994277954,283100,6.82,6.775,6.7975,6.75,6.31
2025-04-17,6.30999994277954,6.55999994277954,6.23000001907349,6.53000020980835,315000,6.85,6.79,6.82,6.75,6.53
2025-04-21,6.48999977111816,6.59999990463257,6.07000017166138,6.19999980926514,228500,6.8,6.79,6.795,6.75,6.2
2025-04-22,6.26999998092651,6.40000009536743,6.25,6.32999992370605,313500,6.8,6.79,6.795,6.75,6.33
